Date,Open,High,Low,Close,Adj Close,Volume
2022-08-01,64.72406506908703,65.25296218081296,64.42183711871753,65.19629669189453,65.19629669189453,1890000
2022-08-02,65.66851837695637,66.13130327968241,65.01683653028384,65.07350922,65.07350922,2290800
2022-08-03,64.84683154053356,65.60239759966878,63.69458555424562,65.48905944824219,65.48905944824219,1354800
2022-08-04,65.46054371567722,66.05002400320006,65.18481941605215,65.23236083984375,65.23236083984375,1031100
2022-08-05,65.12777847741164,65.27039550148048,63.89177394055264,64.28159332,64.28159332,2037200
2022-08-08,64.49076062575713,65.24187014311052,64.49076062575713,64.85205078,64.85205078,2002500
2022-08-09,65.13728692857394,65.57464047430287,64.96614795382759,65.30842590332031,65.30842590332031,1774100
2022-08-10,65.58415542183452,65.66021155258561,64.78550439161752,65.37498474121094,65.37498474121094,2096900
2022-08-11,65.28940994145864,65.83134884832052,64.75698077,65.29891967773438,65.29891967773438,2056100
2022-08-12,65.77430544,66.24018096923828,65.66021036664044,66.24018096923828,66.24018096923828,1710900
2022-08-15,66.27821389041412,66.71556747111248,65.91692369430773,66.65852355957031,66.65852355957031,1001200
2022-08-16,66.57294968036557,67.25750562629072,66.54442772491927,66.80113983154297,66.80113983154297,1662500
2022-08-17,66.72506421477254,67.47617367030219,66.68703252988219,66.95324707,66.95324707,2007000
2022-08-18,66.97226846679388,67.19094159395306,66.76309782,67.04832458496094,67.04832458496094,1878500
2022-08-19,66.97226952252183,67.68534732492073,66.94374757103427,67.44765472,67.44765472,1612900
2022-08-22,67.20996782890812,67.42864097807796,66.47787049416665,66.62999725341797,66.62999725341797,1599900
2022-08-23,66.51590658801122,66.51590658801122,65.47006043722371,65.93593597,65.93593597,2023000
2022-08-24,66.05953666088492,66.10707083297638,65.33694905934507,65.92642211914062,65.92642211914062,1680800
2022-08-25,65.99298151806484,66.23067413453307,65.52709876704895,66.21165466308594,66.21165466308594,1795900
2022-08-26,66.40181142,66.44935284628238,65.18482627982422,65.37498474121094,65.37498474121094,1521900
2022-08-29,65.12777312660137,66.38278977845091,64.55731233099749,66.02149963378906,66.02149963378906,2393800
2022-08-30,65.85986317,66.08805329261999,64.50026119352952,64.75697326660156,64.75697326660156,1288200
2022-08-31,64.81401723294174,65.06121957107999,64.15799058137083,64.21503448486328,64.21503448486328,1580100
2022-09-01,64.21503790326936,65.06122303453166,63.91079164544251,64.74746704101562,64.74746704101562,2427000
2022-09-02,64.65240300930414,65.36548098367146,63.56852506857014,63.834739685058594,63.834739685058594,2647900
2022-09-06,63.95833053481273,65.10876926257855,63.95833053481273,64.05341339111328,64.05341339111328,1976400
