Date,Open,High,Low,Close,Adj Close,Volume
2022-08-01,82.75,82.98999786376953,81.8550033569336,82.68499755859375,76.4884033203125,2300000
2022-08-02,82.94499969482422,83.3949966430664,81.74500274658203,81.8499984741211,75.71598052978516,2173200
2022-08-03,81.72000122070312,82.56500244140625,80.65499877929688,82.28500366210938,76.1183853149414,2970800
2022-08-04,81.5,82.48500061035156,80.4000015258789,80.72000122070312,74.6706771850586,3449600
2022-08-05,80.5,80.56500244140625,78.86499786376953,79.8949966430664,73.90750122070312,3714000
2022-08-08,80.45500183105469,81.00499725341797,79.93499755859375,80.4800033569336,74.44866943359375,2180200
2022-08-09,80.98500061035156,81.6449966430664,80.80999755859375,81.2750015258789,75.18408203125,2466800
2022-08-10,81.84500122070312,82.11000061035156,81.16999816894531,81.73999786376953,75.6142349243164,2115000
2022-08-11,82.00499725341797,82.45999908447266,81.41000366210938,81.94499969482422,75.80387878417969,1616400
2022-08-12,82.29499816894531,83.2300033569336,82.05500030517578,83.18499755859375,76.95094299316406,1583200
2022-08-15,82.93000030517578,83.9800033569336,82.61000061035156,83.76000213623047,77.48284912109375,1466000
2022-08-16,83.73500061035156,84.57499694824219,83.61000061035156,84.5250015258789,78.19052124023438,2132000
2022-08-17,84.22000122070312,85.11000061035156,84.16999816894531,84.79499816894531,78.4402847290039,2004800
2022-08-18,85.0,85.83499908447266,84.98500061035156,85.22000122070312,78.83343505859375,1718600
2022-08-19,85.23999786376953,85.58000183105469,84.77999877929688,85.02999877929688,78.65766906738281,1888800
2022-08-22,84.4000015258789,84.69000244140625,83.80500030517578,84.08499908447266,77.78348541259766,1503400
2022-08-23,84.11499786376953,84.38999938964844,83.75,84.1500015258789,77.84362030029297,1929000
2022-08-24,84.1500015258789,84.67500305175781,83.76499938964844,84.21499633789062,77.90374755859375,2042600
2022-08-25,84.3550033569336,84.54000091552734,83.88500213623047,84.33499908447266,78.0147476196289,1787800
2022-08-26,84.58999633789062,84.7699966430664,83.12999725341797,83.2699966430664,77.0295639038086,1807000
2022-08-29,82.91500091552734,84.86000061035156,82.34500122070312,84.1449966430664,77.83899688720703,1733200
2022-08-30,84.02999877929688,84.51499938964844,82.80000305175781,83.02999877929688,76.80755615234375,2652400
2022-08-31,82.6500015258789,83.7249984741211,82.44499969482422,82.48500061035156,76.30339813232422,2818800
2022-09-01,82.42500305175781,84.02999877929688,81.91000366210938,84.00499725341797,77.70948791503906,1969400
2022-09-02,84.30000305175781,85.20999908447266,83.16999816894531,83.4000015258789,77.14982604980469,1562200
2022-09-06,83.5199966430664,85.0250015258789,83.5,83.91500091552734,77.62623596191406,2775400
2022-09-07,84.18499755859375,86.8550033569336,84.18499755859375,86.74500274658203,80.24414825439453,2742600
2022-09-08,86.55000305175781,86.91500091552734,85.97000122070312,86.47000122070312,79.98974609375,1732800
2022-09-09,86.88999938964844,87.44000244140625,86.16999816894531,86.87999725341797,80.3690185546875,3191600
2022-09-12,87.06500244140625,88.23500061035156,86.58499908447266,87.82499694824219,81.24320983886719,2021600
2022-09-13,87.0250015258789,87.46499633789062,84.94999694824219,85.41500091552734,79.01382446289062,3184800
2022-09-14,85.5250015258789,87.68000030517578,85.5250015258789,86.8499984741211,80.34127807617188,2165400
2022-09-15,86.6449966430664,86.6449966430664,85.2249984741211,85.44000244140625,79.03695678710938,2606000
2022-09-16,85.08000183105469,85.31500244140625,84.08000183105469,84.22000122070312,77.90837860107422,5459200
2022-09-19,84.04499816894531,86.51499938964844,83.75,86.46499633789062,79.98512268066406,2558600
2022-09-20,85.73999786376953,86.19499969482422,84.08000183105469,84.43000030517578,78.10263061523438,2312000
2022-09-21,85.36000061035156,86.17500305175781,83.06500244140625,83.12999725341797,76.90006256103516,2576000
2022-09-22,82.66000366210938,82.82499694824219,81.55000305175781,82.09500122070312,77.00323486328125,2119200
2022-09-23,81.2699966430664,81.2699966430664,79.66999816894531,80.88999938964844,75.87297821044922,3107200
2022-09-26,80.56500244140625,80.66500091552734,77.83999633789062,78.61499786376953,73.73907470703125,3460400
2022-09-27,79.2699966430664,79.2699966430664,76.73999786376953,77.07499694824219,72.29459381103516,3747600
2022-09-28,77.98999786376953,78.8949966430664,77.18499755859375,78.48999786376953,73.621826171875,2644200
2022-09-29,78.04499816894531,78.15499877929688,75.58499908447266,75.73999786376953,71.04239654541016,1941200
2022-09-30,76.15499877929688,76.2699966430664,74.42500305175781,74.97000122070312,70.32015228271484,4334000
2022-10-03,76.51000213623047,78.08000183105469,75.7750015258789,77.55999755859375,72.74950408935547,3196000
2022-10-04,77.98500061035156,79.3949966430664,77.55500030517578,78.81500244140625,73.92667388916016,2020800
2022-10-05,77.67500305175781,78.08499908447266,76.33999633789062,76.76499938964844,72.00382232666016,3034800
2022-10-06,76.29000091552734,76.5,74.33000183105469,74.45500183105469,69.83708953857422,3246600
2022-10-07,74.45999908447266,74.7249984741211,72.86499786376953,73.51499938964844,68.95539093017578,2723600
