Date,Open,High,Low,Close,Adj Close,Volume
2022-08-01,27.55951849,27.663909372506545,27.303282872244317,27.521556854248047,27.521556854248047,5194100
2022-08-02,27.58798766537755,27.84422328,27.417163920930186,27.616458892822266,27.616458892822266,5049600
2022-08-03,27.682889629943613,27.80626132723791,26.98061565200503,27.512065887451172,27.512065887451172,4627700
2022-08-04,27.550027233810432,27.57849665051941,27.07551765,27.141948699951172,27.141948699951172,4938200
2022-08-05,27.11347903504907,27.15144067299511,26.449166661988095,26.63896942138672,26.63896942138672,4444800
2022-08-08,26.76234157138263,26.961634730116184,26.553556193535552,26.714889526367188,26.714889526367188,3774800
2022-08-09,26.828775363399913,27.066030182368547,26.74336348376235,27.02806854248047,27.02806854248047,3873800
2022-08-10,27.246340416852536,27.53104726348001,27.17990936233927,27.521556854248047,27.521556854248047,4490600
2022-08-11,27.569007683455155,28.45159584980173,27.4646168,27.929636001586914,27.929636001586914,9743100
2022-08-12,28.10994945357194,28.764771397200406,28.043516589189927,28.745792388916016,28.745792388916016,5968600
2022-08-15,28.89763315,29.058966473710328,28.57496650158515,29.03998565673828,29.03998565673828,6132200
2022-08-16,28.96406583791127,29.37214437534999,28.897634784860397,29.334182739257812,29.334182739257812,4910900
2022-08-17,29.153869940292218,29.410105565468147,29.096929293623297,29.258262634277344,29.258262634277344,4328500
2022-08-18,29.22979005011476,29.343673148280857,29.125399171082147,29.334182739257812,29.334182739257812,3130300
2022-08-19,29.34367530484745,29.391125543339516,29.096930082445464,29.239282608032227,29.239282608032227,3974400
2022-08-22,29.04947678646462,29.077946202519193,28.59394621837727,28.6888485,28.6888485,4461500
2022-08-23,28.70782931,28.79324118131118,28.574967211044346,28.6888485,28.6888485,3842400
2022-08-24,28.68884794,28.802731029556867,28.537005020852572,28.679357528686523,28.679357528686523,4292200
2022-08-25,28.679360304845883,28.812224227114417,28.489557546064507,28.793243408203125,28.793243408203125,2925800
2022-08-26,28.859673073046356,28.86916348,28.26179178704678,28.271282196044922,28.271282196044922,3055300
