Date,Open,High,Low,Close,Adj Close,Volume
2022-08-01,57.62946673689051,57.89512659681738,57.16455836267435,57.781272888183594,57.781272888183594,1587800
2022-08-02,57.847688961588474,58.24617875911426,57.49663428927951,57.67690658569336,57.67690658569336,1843700
2022-08-03,57.58202843411703,58.28413419544451,56.19679675347416,58.132328033447266,58.132328033447266,1761700
2022-08-04,58.21771566095416,58.568766710449914,57.686392316825966,58.018470764160156,58.018470764160156,1337200
2022-08-05,57.923586449933495,58.24617495898396,56.832480918839266,58.141807556152344,58.141807556152344,1775700
2022-08-08,58.51184002294667,58.92930967149018,57.6199793,57.92359161376953,57.92359161376953,1661400
2022-08-09,57.95204883895997,58.76800454965164,57.85716774282577,58.682613372802734,58.682613372802734,1326700
2022-08-10,59.02418656787275,59.16650642286777,58.379009498758734,58.76801300048828,58.76801300048828,1380400
2022-08-11,58.79647777528389,59.58397106172884,58.322083095462254,58.483375549316406,58.483375549316406,1788500
2022-08-12,59.47011731,60.12478066486019,59.16650500480638,60.105804443359375,60.105804443359375,1866100
2022-08-15,60.153244083878086,60.627638741891815,59.925533055520134,60.580196380615234,60.580196380615234,1222900
2022-08-16,60.561224342445975,61.10203396806282,60.31453709115237,60.779441833496094,60.779441833496094,1037300
2022-08-17,60.55173054,61.20639745028826,60.55173054,60.969200134277344,60.969200134277344,1526100
2022-08-18,61.13998530272285,61.31076766765121,60.646610809068484,60.88380813598633,60.88380813598633,1004200
2022-08-19,60.76047134399414,61.05459372854078,60.50429778305909,60.76047134399414,60.76047134399414,1461900
2022-08-22,60.67507745458889,60.80790376032968,59.935019327290135,60.07733917236328,60.07733917236328,996500
2022-08-23,60.03938755964822,60.03938755964822,59.356261704164325,59.58396911621094,59.58396911621094,871600
2022-08-24,59.59345544923309,59.74526158790788,59.194962073121864,59.50806427001953,59.50806427001953,723500
2022-08-25,59.66935891383734,59.95399498195265,59.17598804007697,59.87809371948242,59.87809371948242,652500
2022-08-26,60.058367635720046,60.17222134905168,59.04316327843094,59.08111572265625,59.08111572265625,883100
2022-08-29,58.872379540413384,59.72629141905927,58.41696107825032,59.29933547973633,59.29933547973633,803000
2022-08-30,59.28035793278497,59.33728659653673,58.15129991345602,58.39798355102539,58.39798355102539,792200
2022-08-31,58.54978775063578,58.74903263811133,57.86666190509905,57.914100646972656,57.914100646972656,1582100
2022-09-01,58.046930840729466,58.92930519717138,57.77178106950693,58.881866455078125,58.881866455078125,1124200
2022-09-02,58.99572400844611,59.621924855220634,58.22720330676381,58.341060638427734,58.341060638427734,1316400
2022-09-06,58.34106014668007,59.147529666108476,57.82871302,58.027957916259766,58.027957916259766,1432500
2022-09-07,58.416957318654845,60.02040994386808,58.416957318654845,59.87809371948242,59.87809371948242,881600
2022-09-08,59.659870163958345,60.210166057143105,59.31830544850527,59.621917724609375,59.621917724609375,1113200
2022-09-09,59.745263813434704,60.12477736458674,59.40369908385709,59.84014129638672,59.84014129638672,662900
2022-09-12,60.03938646391043,60.342998753994266,59.68833543212799,60.22914505004883,60.22914505004883,1827800
2022-09-13,60.03938786914529,60.03938786914529,57.89512556782328,58.27463912963867,58.27463912963867,1518100
2022-09-14,58.28413012639529,59.01469836104823,58.06590900996817,58.74903488,58.74903488,1273000
2022-09-15,58.28413208996749,58.34106075591409,57.10763166248091,57.14558410644531,57.14558410644531,1796000
2022-09-16,57.36380327705452,57.8856367,57.14558216070578,57.74332046508789,57.74332046508789,2890200
2022-09-19,57.67690657,58.73954964698037,57.37329425958528,58.72057342529297,58.72057342529297,1563300
2022-09-20,58.35054368327517,58.35054368327517,57.34482569243697,57.99949264526367,57.99949264526367,1019200
2022-09-21,58.39798382334895,58.872378498793445,57.202510833740234,57.202510833740234,57.202510833740234,1013500
2022-09-22,57.06019513948079,57.44919865690549,56.68068154308892,56.936851501464844,56.936851501464844,1055700
2022-09-23,56.57630649,56.67118396956595,55.65597971680375,56.47193908691406,56.47193908691406,1204400
2022-09-26,56.15884214956132,56.329624527661906,54.64078058793866,55.05824661254883,55.05824661254883,1149900
2022-09-27,55.06773963,55.323913215940046,53.673018007778026,53.92919158935547,53.92919158935547,1209700
2022-09-28,54.35614017224058,54.726167422232706,53.55915701097141,54.280235290527344,54.280235290527344,1211400
2022-09-29,53.96714229444126,54.052533485545766,51.69004627788391,51.74697494506836,51.74697494506836,1583700
2022-09-30,51.96519196069759,52.21187559361724,50.105565745321584,50.27634811401367,50.27634811401367,2358900
2022-10-03,50.997426132634345,52.03160663991176,50.589446434025746,51.547725677490234,51.547725677490234,2225200
2022-10-04,51.72798928577973,52.66728859722577,51.53823071579412,52.192893981933594,52.192893981933594,2806500
2022-10-05,51.64260125804199,51.64260125804199,49.91580504,50.33327102661133,50.33327102661133,2264000
2022-10-06,50.22890664,50.22890664,48.57801520557614,48.62545394897461,48.62545394897461,2586700
2022-10-07,48.615966526493686,48.75828275340594,46.73736048102431,47.107391357421875,47.107391357421875,2724700
2022-10-10,47.51537247698843,47.894886046114394,47.24970899732169,47.316123962402344,47.316123962402344,1625000
2022-10-11,47.04098182316913,48.35979855588077,47.04098182316913,47.70513153076172,47.70513153076172,2358700
2022-10-12,47.5438333,47.562809516333424,45.57034977727986,45.59881591796875,45.59881591796875,2185000
2022-10-13,45.02953702,47.126360400570235,44.77336349038009,46.95558166503906,46.95558166503906,2112700
2022-10-14,47.35407223,47.62922199080979,45.892935892598416,46.424259185791016,46.424259185791016,2273100
2022-10-17,47.230732178604626,47.80949425499668,46.993534843646835,47.19278335571289,47.19278335571289,1828300
